RealID;Mean1;Var1;Mean2;Var2;Mean3;Var3;Mean4;Var4;Mean5;Var5;Mean6;Var6;Mean7;Var7
94;81348.77085436073;2.3850337618380386E8;6435.09312607891;1516296.97169736;4013.7230004317403;670343.2301989889;1105.0470514101085;50963.552077322915;917.9947723869545;58189.41310824459;311.79626232832794;16052.263471054086;86.53203952178131;483.5104829928652
95;81347.60556899729;2.3849067541638353E8;6434.895397164784;1517382.7672881768;4007.493266936771;672069.2499505142;1106.9564349866512;50279.73866689746;919.0109681205186;57975.37768976742;314.42926070357953;16586.66193044216;87.00546641726552;495.1461555111602
96;81347.70979240625;2.3850394919973758E8;6436.914990493088;1518696.072837982;4009.9076199462434;671614.1543910915;1105.303881556627;50040.19802072843;918.9895553563359;57033.266599984134;315.8827469986459;16601.765435774723;86.8311866352373;486.3131714312606
97;81346.33934033058;2.3849608679621068E8;6436.049204484386;1519748.898671334;4007.6433986378424;672218.7858725358;1110.3553807399023;51766.32869795984;919.8597210093995;56741.06334228894;311.4223214548086;17989.742131151954;86.76838264243473;481.27547936199056
98;81347.3657887161;2.384930420824069E8;6436.322244793307;1519372.413804635;4010.0209488170117;671895.1359880023;1107.3994882438485;51880.6654267823;918.8461686344738;56335.18038870616;313.42725952297593;18233.343710771467;86.62837957499825;464.8470080996253
99;81344.2605116921;2.3847786185280803E8;6435.506707987555;1518370.499762045;4006.8730883344297;670025.0431757547;1106.2852415774312;50873.30722351634;919.2915253529293;56307.57057670638;316.65625605670346;18798.43942682532;86.40059666606287;461.24062504591546
100;81344.01078970755;2.3847835228520927E8;6431.876545803775;1516983.5435102088;4001.9344750580485;670209.0689544851;1106.359235246282;50538.68435880491;916.6491271560952;56126.860969056535;319.821688951727;19614.631634885947;87.11201939162369;509.85324586692
101;81343.70227287612;2.384577956029279E8;6429.306659520014;1515748.043072198;3994.8378402591984;673859.0021098116;1111.627109075064;52798.268908079386;916.4333489096194;55664.32677062013;319.49981246634326;19333.020967286;86.90854880979094;505.4394892344374
102;81341.86768536769;2.3844944647899827E8;6428.8226161132925;1515436.807501307;3992.680283024201;667324.2940763755;1112.0957568159859;52262.83999718682;918.5224666227035;56119.48330384108;318.86748436963285;19094.89756802206;86.65662528077056;505.67151002786926
103;81340.11478692075;2.3841876352266708E8;6425.503340125975;1514379.5930451278;3992.0845729978087;666959.8160615342;1111.336435355807;51140.69308465067;917.9583586258827;55650.28964953088;317.54723389205935;18811.597112607808;86.57673925441827;496.50512740405867
104;81341.96275477162;2.384309247629313E8;6425.458913920268;1513581.003076884;3990.9859629507096;665396.0830803756;1112.8290553154218;51179.95977532993;917.7289748790852;55307.91773761597;317.39094477792037;18517.123491258644;86.523975997131;496.2077354175065
105;81341.68318277206;2.38427998771938E8;6428.880311486472;1516643.0822550764;3991.3133671247742;663825.6980168083;1113.9636368002477;50554.44571217774;923.2761416128707;58381.74208021939;314.5904492597449;18690.70583362825;85.73671668883505;534.1200984231957
