TrueTau1;EstTau1;UncorrVar1;CorrVar1;Samp1;Model1;TrueTau2;EstTau2;UncorrVar2;CorrVar2;Samp2;Model2;TrueTau3;EstTau3;UncorrVar3;CorrVar3;Samp3;Model3;TrueTau4;EstTau4;UncorrVar4;CorrVar4;Samp4;Model4;TrueTau5;EstTau5;UncorrVar5;CorrVar5;Samp5;Model5;TrueTau6;EstTau6;UncorrVar6;CorrVar6;Samp6;Model6;TrueTau7;EstTau7;UncorrVar7;CorrVar7;Samp7;Model7
88571.78498858488;98263.85407192825;3.822894292786343E7;3.820969151207975E7;3.8157922438598216E7;51769.0734815374;7221.938959499709;8068.397510942564;283048.92357561446;278668.0633393846;260827.76558679104;17840.297752593586;4661.164499397773;5477.852772624909;176076.08655928326;163518.26446448965;111056.74644042167;52461.51802406798;1194.844492546956;1170.4066545690876;64362.73693929236;49128.26290792277;6354.005519494759;42774.257388428014;871.0058325030238;1003.5817550096319;31996.559420736157;29539.536530138867;8399.078114139667;21140.458415999197;400.42426035162873;281.3769300572241;22292.1172357682;18866.564034076342;690.6869915929801;18175.877042483364;94.49987470033085;135.17939868170893;1030.9758109586132;849.1487226638686;161.15305496277313;687.9956677010955
88555.70931843635;91073.14186533845;4.60390033977414E7;4.6020413486931495E7;4.598129097369698E7;39122.51323451847;7192.099035978886;7407.492185908158;344476.67927321803;319416.3739633752;304987.7775286949;14428.596434680338;4688.793624286928;4675.414163985735;168257.65774732557;153508.54973031365;115394.99410111003;38113.555629203634;1140.2728614269154;1369.144230707985;90363.36999696093;61252.89910254684;12231.44420115097;49021.454901395875;879.4693605630795;792.174169260073;20492.39703989066;16841.690551881402;5698.031707274445;11143.658844606956;389.42408778904496;457.4303278250183;23548.1540599171;11510.533172236921;1988.2115373517615;9522.32163488516;94.13910191291507;113.3292941293386;909.1705303086305;594.9443432208577;145.51763526240183;449.4267079584559
88593.61145641183;81210.6441263804;3.4596564433526814E7;3.4588151095155984E7;3.4558733346539445E7;29417.748616538942;7222.249763947391;6606.750117054226;256046.68829718218;254309.24664792753;240236.22533189924;14073.021316028287;4681.373902496085;4424.427874080457;159748.2832094389;131158.64391515555;102422.18068423757;28736.463230917987;1171.554352722318;934.2388364614812;77556.91508079266;29961.498670829125;5172.976164359248;24788.52250646988;858.3220364275678;828.525648773379;29876.41547807434;18411.265685986764;6995.075777289719;11416.189908697044;410.4200934153879;328.4494400889675;28334.66807528011;9997.005855880925;1201.704741961278;8795.301113919648;100.57937888604465;91.10831764994981;747.5289123817804;438.88153797734435;104.43839633957074;334.4431416377736
88556.91852691094;87861.72642791086;5.536188201289933E7;5.5352642521786086E7;5.530813846824915E7;44504.05353693664;7215.786617543917;7553.630818504936;432716.2381110948;426048.7942414684;410304.4139049766;15744.380336491799;4681.623403535966;4840.186630452666;224994.42703782528;214171.77571247952;170641.23344488448;43530.54226759504;1150.7982203513284;1429.372950832848;100990.84849373871;62769.92836944878;15289.014420554053;47480.913948894726;890.61085672844;934.8271580529256;41148.87841340335;32657.584863038253;8995.18127287525;23662.403590163005;397.8421901293345;254.15072903500706;36100.84231776679;16855.63156646047;671.3035979686088;16184.327968491862;94.91194679885739;95.09335013150432;572.0160178643732;428.3085212470317;119.24003268253311;309.0684885644986
88551.69711943984;88894.61285930818;3.656329746823793E7;3.6550116593461536E7;3.650427314126464E7;45843.452196896076;7211.644835994383;7345.6785593726545;283218.40069226973;271841.6095635007;253137.92466468504;18703.68489881564;4664.816441260248;4855.977020998339;176083.95798006054;147172.92167194956;111547.97846842626;35624.94320352329;1160.7832167185259;1125.8712106101991;49030.95111653319;35060.96508539523;6799.776274239797;28261.18881115544;887.1310517161961;836.0451402445353;23010.148468656225;17127.19061924777;4871.015632732597;12256.174986515172;404.45898180482095;407.7874659578012;16767.36529804451;10845.515063147457;1142.4699105962814;9703.045152551176;94.45514449462178;119.99772156177802;921.392239095462;570.3097070562719;169.05468571128748;401.25502134498447
88578.40475131587;94690.44688668041;3.673128612121822E7;3.672240226741122E7;3.668614841034385E7;36253.857067368925;7244.334923731486;7469.954974972337;250318.43020722564;239424.845911306;219786.16334940802;19638.682561897993;4701.1562021878935;4766.484083439781;197869.28082941636;147230.09268127877;89722.74042941252;57507.352251866265;1157.3043178582423;1250.072251575787;83510.21762199218;49980.66448381981;8012.890782887382;41967.773700932434;891.4500324057559;957.3632030157052;24617.067705668887;19494.659484199146;5756.354016688878;13738.30546751027;398.39015131094317;373.0264029381907;21164.565623672417;14264.135026553717;891.7429701070671;13372.39205644665;96.03421996867343;123.00903400288972;1232.821751753673;730.1389541891467;127.19189052398235;602.9470636651644
88564.31223713314;87238.00132357956;3.99602162835582E7;3.9953292208634205E7;3.991524551007304E7;38046.69856116176;7222.67858835384;7177.648813077267;284005.9234885261;279905.8057496326;262898.20836107206;17007.597388560534;4688.5718033947005;4526.825109404019;195590.79648138912;145701.88024679522;94335.25177711058;51366.62846968464;1145.9357815629962;1102.806018901984;64278.499674643565;43036.0725760254;7653.930558847295;35382.14201717811;890.1930516346147;1187.6368202527542;46748.804592966386;43149.754132580005;13713.784319540753;29435.969813039253;403.65358283155587;264.00427900353554;38402.605420198124;27299.77103446356;713.6128933879393;26586.15814107562;94.32436892996118;96.3765855149704;965.8189505754053;461.03640735804413;101.84100178762954;359.1954055704146
88559.9672411147;91757.3864387931;3.048892043857906E7;3.0446977785839893E7;3.0397644238322888E7;49333.547517005354;7206.824637912933;7326.569275403963;229429.36280226428;216203.01717330728;198284.38030791632;17918.63686539096;4686.2309706371825;4725.632721086883;148771.54179702123;115993.99188898738;77824.96536447959;38169.02652450779;1156.0120675798719;1603.4664484251457;81591.58324604915;60102.45060251269;12132.84449110508;47969.60611140761;875.3889431635317;803.1270924560313;34529.30037291186;27219.796009727266;4926.219027086661;22293.576982640607;399.3725879659987;85.2300783815056;19923.16996648399;14471.269993472788;54.95109607397352;14416.318897398814;89.82006856636127;109.11293505439856;1090.0454904960256;665.4603627581106;123.81359472817196;541.6467680299386
88601.91968041012;97250.42008327683;4.4747455627993375E7;4.473466738551326E7;4.467563096954979E7;59036.415963470936;7216.565039788301;8324.584497863845;434338.75877282815;342412.4799884467;318344.20649936475;24068.27348908194;4664.86969749806;5375.015522487538;233170.55925453288;181808.59917867222;130872.08989962467;50936.50927904755;1174.598430941562;1507.4478083925253;117118.46090189059;72379.88364312671;12249.795125439226;60130.08851768748;884.9222003794688;865.7671935919839;30170.450991964914;19995.649955484245;5288.290393764027;14707.359561720217;396.72237817485563;459.1258784344473;45513.36069206949;16213.322890448057;1595.4640912721943;14617.858799175863;95.45233279434233;117.22809495736352;1597.3202344657054;602.0858606736725;118.7874757595171;483.29838491415546
88568.76158672184;100285.04998800055;3.578953668092191E7;3.5776165698445186E7;3.572155803634304E7;54607.66210214794;7223.890172455739;8120.240204235476;248958.33806118337;246387.09636939244;226937.37091522635;19449.725454166095;4669.959650139271;5152.928893977809;149869.75472370995;137594.015019761;93576.22101919097;44017.79400057002;1178.9755639485463;1560.80705895863;77449.42023290445;62685.27406503777;9203.910793993346;53481.36327104442;882.3794659988396;867.0513343128763;20885.611591409535;18982.632975145552;4078.7870496377213;14903.845925507832;398.00476677233314;420.4329728653177;15872.47781455284;12657.916770844444;1016.9778210181612;11640.938949826283;94.5707255967384;119.01994412083923;925.8020630522288;742.2434130106427;120.69391904948809;621.5494939611547
88589.73814909649;88912.74551575961;3.716626629097648E7;3.710627535716377E7;3.704965797794522E7;56617.379218548536;7220.221376823405;7317.184179052983;270456.8543760737;263560.49453924224;248225.2449616602;15335.249577582028;4656.761444601677;4840.244681249612;178866.1387733731;160256.84776229996;120705.27802699193;39551.56973530803;1191.7951396746969;1182.1919724440838;57203.16197183827;42702.624140652595;7498.468011073231;35204.156129579365;861.5929267888015;777.9912704500679;19637.820273091376;16241.493621366406;3904.626248275555;12336.86737309085;413.0784518152534;389.2805222490521;12781.707419414075;9922.533178335745;1021.8619673098981;8900.671211025847;96.99341394299724;127.47573266017301;971.1882691806118;726.322279966537;181.32873279251228;544.9935471740248
88587.30616061018;79684.4065517049;4.335824604245222E7;4.334406996372076E7;4.331249119019542E7;31578.773525342345;7206.450429916291;6703.865673466093;352873.0952336518;341755.68356830114;328100.8548847549;13654.82868354622;4666.782038746235;4509.683647213045;204583.4394638117;161056.42166062834;134314.52232300182;26741.899337626528;1172.287321907722;910.2469531146683;46435.73256721256;26595.508972601263;6275.251816693399;20320.257155907864;876.1030008156129;862.4623014260044;28955.766646484997;23331.67488075536;10547.34427998277;12784.330600772591;400.3038403772833;348.33021448813105;20772.91066866825;13056.736516878935;1783.2433601646133;11273.493156714321;90.97422806942406;73.14255722423883;714.5199758278875;264.9054802606877;53.65149431409563;211.25398594659202
88592.52092051723;96266.1132074749;3.800948346781984E7;3.800113732308087E7;3.796285693569798E7;38280.387382887304;7211.101003059628;7875.554093571879;263494.03238031146;262254.706896055;242562.2530582174;19692.453837837587;4666.63989035546;5156.782179877514;190651.9964965495;146398.58413796974;99645.50429009928;46753.07984787045;1169.0188815000395;1224.9679121392855;72534.0105487777;50150.37591092298;7628.154920375911;42522.220990547066;880.1250268434819;918.7892771823955;25336.066276957805;16424.69833394116;5968.844262643916;10455.854071297244;397.90505513026807;479.47849953563485;24945.453753142086;12142.33137268998;1644.4923298612682;10497.839042828711;97.41214923038591;95.53622483704233;948.6172801438604;463.46683859432903;91.38868377278317;372.07815482154587
88588.92281937622;89327.36184692012;3.887801578809365E7;3.886873009791922E7;3.883221036736019E7;36519.730559028685;7242.5273107343255;7398.104562640955;296855.11933928117;281701.2031309909;264095.184035921;17606.019095069903;4699.4326442171805;4575.841597771135;152833.80173696775;142077.09602305538;94482.21598619597;47594.880036859424;1151.482296078221;1441.6007458328768;84118.5151057131;66787.82952625093;12135.934009337783;54651.89551691315;885.0931299289845;951.3192260710857;28359.476996225236;26917.122526348718;7470.4969763751105;19446.625549973607;411.6708526965588;326.52692171885576;20523.411759316892;13877.842250694297;855.9891603521261;13021.85309034217;94.8483878134032;102.8160712470123;764.5164948334734;524.9968091144228;99.90719377342604;425.08961534099683
88561.37810164253;97875.48627763825;2.9552880806651313E7;2.9518352861921225E7;2.9467991817135382E7;50361.0447858423;7212.023843160145;8054.7379516500805;249285.60216312736;209842.22705926417;191666.07020081783;18176.15685844634;4694.458161224889;5086.312556494689;156272.55675014926;131118.12206799147;79193.82396819742;51924.29809979403;1162.1864238603694;1314.594057731889;87069.43083513713;48969.617269612245;6055.555939369348;42914.0613302429;868.3956068471074;1017.0859505706686;26828.4911754224;19765.2866042757;4733.212698532261;15032.073905743438;390.53829642980446;528.8522101660714;30701.38626816923;15456.334143857364;1261.4983363831732;14194.835807474192;96.44535479798049;107.89317668676264;1005.1398111133074;526.8234898905428;117.61270375147751;409.2107861390652
88575.33319127727;88254.69725723309;4.2023655222287126E7;4.2016666908826075E7;4.197448477154442E7;42182.137281656265;7197.05634394358;7064.142189654653;289032.49633301917;285220.2649058224;270165.43541950634;15054.82948631607;4670.782622956292;4761.437855616047;177199.4142085758;149178.97389400075;118879.41049352115;30299.563400479587;1170.0021691082065;1073.8271615858687;50589.39297167654;33847.1718438573;7928.19830353832;25918.973540318984;863.9088724098859;761.3845415986401;18116.116321735455;16962.288741321943;6188.595401192582;10773.693340129359;396.1249026470403;352.34637027032477;14344.038764210818;10281.562095079778;1394.626026293742;8886.936068786037;96.23777682215128;115.1462605837702;891.8484174576693;578.2397875614115;151.79405786552113;426.44572969589035
88586.03121451527;87064.39752951123;3.6431910819157064E7;3.6402197345853224E7;3.636193177239506E7;40265.57345816493;7243.584424311027;7067.959334963488;271572.82238243124;263550.8221841671;247352.1855101384;16198.636674028705;4675.424451142963;4720.080916669618;147813.1351896813;137498.6418875567;101805.5827473358;35693.05914022091;1195.089428339325;1136.7255879593104;47604.3076676545;38276.13574677982;8979.356520445801;29296.77922633402;881.8978427493752;768.5552492801074;22013.29650573399;16524.513150901726;6377.373194888549;10147.139956013178;394.24372355530943;372.2673093515267;12519.360835797312;8810.12913015759;1535.5024307432727;7274.626699414317;96.92897852405005;70.33027170292085;419.7361078458463;260.9623022233221;53.69589946897578;207.26640275434633
88562.97138271015;82279.59221988356;4.049036703961786E7;4.0477164558926485E7;4.044794580037051E7;29218.758555978537;7209.1233726326545;6541.970069030089;274496.51904391247;263996.6515543895;251296.230478881;12700.421075508522;4692.841157817373;3989.601150082327;131748.82036483876;121264.52423058444;95364.63102575311;25899.89320483133;1149.3234584942277;1294.1344890043122;61047.440530535634;45281.490137733126;12393.682505566514;32887.807632166616;868.9692024736437;838.0538657744119;25003.49538777519;21761.896534835945;6770.079260638174;14991.81727419777;402.37693578587607;344.83485709792916;19117.689180806596;14159.088016448204;1188.8506849680082;12970.237331480195;95.6126180615141;75.34570707110773;463.138256178938;281.52929250870267;47.928195550556005;233.60109695814668
88587.13974658602;93418.25120355247;4.677012791103725E7;4.6750446909635365E7;4.670520503350487E7;45241.876130491495;7248.691146614472;7729.867449243565;341761.66073915956;334717.92556882196;318674.4714586006;16043.454110221355;4699.621034741547;5076.570939118438;188169.1376024936;172103.2357820461;127804.9842482143;44298.25153383182;1177.3759759071465;1299.4217401945962;63740.46420020959;46797.47598223711;11820.632485396145;34976.84349684097;878.9685182102062;910.966849019156;24212.426435887293;22381.75071814352;8281.92115597063;14099.82956217289;399.03043729392897;362.3182658202101;16490.187410051883;13210.65205522309;1378.8418970495782;11831.810158173512;93.69518046163327;80.58965509115879;533.1251146414489;335.3092878882204;62.165047061348645;273.14424082687174
88587.89415586003;86953.06262262343;4.26545796787594E7;4.264429448327101E7;4.259818729272034E7;46107.19055067003;7229.330219997987;7088.136124354458;302989.26117904176;299770.32400656753;282587.3613845097;17182.96262205782;4672.665949066249;4497.556014400592;203025.41134227286;148954.05290154082;113513.33074567701;35440.72215586383;1176.0129882618212;1212.8464108219025;69663.68573722758;47484.384953101224;9564.400141571517;37919.984811529706;888.3661081467659;934.476125514382;23606.402260565883;21381.150931425567;7133.84165858803;14247.309272837536;395.51435499231735;357.81699679773595;27185.16960060616;13800.386228151032;1067.261456176971;12733.12477197406;96.77081953082356;85.44057681985146;904.6633450212746;357.7527223147058;90.45690922344008;267.29581309126576
